ref_year,industry,ksic_section,firm_size,survival_horizon_yr,survival_rate,birth_year
2019,금융 및 보험업,K,1인~4인,2,42.4,2017
2019,금융 및 보험업,K,1인~4인,3,32.5,2016
2019,금융 및 보험업,K,1인~4인,4,28.2,2015
2019,금융 및 보험업,K,1인~4인,5,21.2,2014
2020,금융 및 보험업,K,1인~4인,1,59.7,2019
2020,금융 및 보험업,K,1인~4인,2,48.9,2018
2020,금융 및 보험업,K,1인~4인,3,34.4,2017
2020,금융 및 보험업,K,1인~4인,4,27.0,2016
2020,금융 및 보험업,K,1인~4인,5,24.0,2015
2021,금융 및 보험업,K,1인~4인,1,60.3,2020
2021,금융 및 보험업,K,1인~4인,2,46.6,2019
2021,금융 및 보험업,K,1인~4인,3,40.9,2018
2021,금융 및 보험업,K,1인~4인,4,28.9,2017
2021,금융 및 보험업,K,1인~4인,5,22.8,2016
2022,금융 및 보험업,K,1인~4인,1,52.5,2021
2022,금융 및 보험업,K,1인~4인,2,47.3,2020
2022,금융 및 보험업,K,1인~4인,3,37.2,2019
2022,금융 및 보험업,K,1인~4인,4,34.8,2018
2022,금융 및 보험업,K,1인~4인,5,24.1,2017
2023,금융 및 보험업,K,1인~4인,1,64.0,2022
2023,금융 및 보험업,K,1인~4인,2,41.4,2021
2023,금융 및 보험업,K,1인~4인,3,38.2,2020
2023,금융 및 보험업,K,1인~4인,4,32.0,2019
2023,금융 및 보험업,K,1인~4인,5,29.6,2018
2012,금융 및 보험업,K,5인~9인,1,60.1,2011
2012,금융 및 보험업,K,5인~9인,2,,2010
2012,금융 및 보험업,K,5인~9인,3,,2009
2012,금융 및 보험업,K,5인~9인,4,,2008
2012,금융 및 보험업,K,5인~9인,5,,2007
2013,금융 및 보험업,K,5인~9인,1,62.8,2012
2013,금융 및 보험업,K,5인~9인,2,40.6,2011
2013,금융 및 보험업,K,5인~9인,3,,2010
2013,금융 및 보험업,K,5인~9인,4,,2009
2013,금융 및 보험업,K,5인~9인,5,,2008
2014,금융 및 보험업,K,5인~9인,1,68.2,2013
2014,금융 및 보험업,K,5인~9인,2,46.8,2012
2014,금융 및 보험업,K,5인~9인,3,30.8,2011
2014,금융 및 보험업,K,5인~9인,4,,2010
2014,금융 및 보험업,K,5인~9인,5,,2009
2015,금융 및 보험업,K,5인~9인,1,90.6,2014
2015,금융 및 보험업,K,5인~9인,2,62.6,2013
2015,금융 및 보험업,K,5인~9인,3,33.3,2012
2015,금융 및 보험업,K,5인~9인,4,24.5,2011
2015,금융 및 보험업,K,5인~9인,5,,2010
2016,금융 및 보험업,K,5인~9인,1,75.9,2015
2016,금융 및 보험업,K,5인~9인,2,68.8,2014
2016,금융 및 보험업,K,5인~9인,3,46.7,2013
2016,금융 및 보험업,K,5인~9인,4,28.8,2012
2016,금융 및 보험업,K,5인~9인,5,22.4,2011
2017,금융 및 보험업,K,5인~9인,1,80.6,2016
2017,금융 및 보험업,K,5인~9인,2,67.0,2015
2017,금융 및 보험업,K,5인~9인,3,56.3,2014
2017,금융 및 보험업,K,5인~9인,4,43.9,2013
2017,금융 및 보험업,K,5인~9인,5,26.3,2012
2018,금융 및 보험업,K,5인~9인,1,79.3,2017
2018,금융 및 보험업,K,5인~9인,2,64.7,2016
2018,금융 및 보험업,K,5인~9인,3,55.4,2015
2018,금융 및 보험업,K,5인~9인,4,44.8,2014
2018,금융 및 보험업,K,5인~9인,5,38.3,2013
2019,금융 및 보험업,K,5인~9인,1,75.5,2018
2019,금융 및 보험업,K,5인~9인,2,68.6,2017
2019,금융 및 보험업,K,5인~9인,3,55.4,2016
2019,금융 및 보험업,K,5인~9인,4,45.5,2015
2019,금융 및 보험업,K,5인~9인,5,37.5,2014
2020,금융 및 보험업,K,5인~9인,1,76.7,2019
2020,금융 및 보험업,K,5인~9인,2,64.5,2018
2020,금융 및 보험업,K,5인~9인,3,61.2,2017
2020,금융 및 보험업,K,5인~9인,4,48.9,2016
2020,금융 및 보험업,K,5인~9인,5,40.2,2015
2021,금융 및 보험업,K,5인~9인,1,80.6,2020
2021,금융 및 보험업,K,5인~9인,2,66.2,2019
2021,금융 및 보험업,K,5인~9인,3,55.5,2018
2021,금융 및 보험업,K,5인~9인,4,52.1,2017
2021,금융 및 보험업,K,5인~9인,5,41.0,2016
2022,금융 및 보험업,K,5인~9인,1,76.5,2021
2022,금융 및 보험업,K,5인~9인,2,65.3,2020
2022,금융 및 보험업,K,5인~9인,3,53.4,2019
2022,금융 및 보험업,K,5인~9인,4,45.8,2018
2022,금융 및 보험업,K,5인~9인,5,47.1,2017
2023,금융 및 보험업,K,5인~9인,1,81.7,2022
2023,금융 및 보험업,K,5인~9인,2,59.1,2021
2023,금융 및 보험업,K,5인~9인,3,57.1,2020
2023,금융 및 보험업,K,5인~9인,4,47.4,2019
2023,금융 및 보험업,K,5인~9인,5,44.5,2018
2012,금융 및 보험업,K,10인~19인,1,69.8,2011
2012,금융 및 보험업,K,10인~19인,2,,2010
2012,금융 및 보험업,K,10인~19인,3,,2009
2012,금융 및 보험업,K,10인~19인,4,,2008
2012,금융 및 보험업,K,10인~19인,5,,2007
2013,금융 및 보험업,K,10인~19인,1,58.7,2012
2013,금융 및 보험업,K,10인~19인,2,51.2,2011
2013,금융 및 보험업,K,10인~19인,3,,2010
2013,금융 및 보험업,K,10인~19인,4,,2009
2013,금융 및 보험업,K,10인~19인,5,,2008
2014,금융 및 보험업,K,10인~19인,1,59.5,2013
2014,금융 및 보험업,K,10인~19인,2,41.3,2012
2014,금융 및 보험업,K,10인~19인,3,37.2,2011
2014,금융 및 보험업,K,10인~19인,4,,2010
2014,금융 및 보험업,K,10인~19인,5,,2009
2015,금융 및 보험업,K,10인~19인,1,71.0,2014
2015,금융 및 보험업,K,10인~19인,2,45.9,2013
2015,금융 및 보험업,K,10인~19인,3,34.8,2012
2015,금융 및 보험업,K,10인~19인,4,27.9,2011
2015,금융 및 보험업,K,10인~19인,5,,2010
2016,금융 및 보험업,K,10인~19인,1,66.7,2015
2016,금융 및 보험업,K,10인~19인,2,54.8,2014
2016,금융 및 보험업,K,10인~19인,3,43.2,2013
2016,금융 및 보험업,K,10인~19인,4,26.1,2012
2016,금융 및 보험업,K,10인~19인,5,27.9,2011
2017,금융 및 보험업,K,10인~19인,1,90.9,2016
2017,금융 및 보험업,K,10인~19인,2,43.3,2015
2017,금융 및 보험업,K,10인~19인,3,51.6,2014
2017,금융 및 보험업,K,10인~19인,4,37.8,2013
2017,금융 및 보험업,K,10인~19인,5,15.2,2012
2018,금융 및 보험업,K,10인~19인,1,86.7,2017
2018,금융 및 보험업,K,10인~19인,2,81.8,2016
2018,금융 및 보험업,K,10인~19인,3,40.0,2015
2018,금융 및 보험업,K,10인~19인,4,45.2,2014
2018,금융 및 보험업,K,10인~19인,5,32.4,2013
2019,금융 및 보험업,K,10인~19인,1,77.8,2018
2019,금융 및 보험업,K,10인~19인,2,73.3,2017
2019,금융 및 보험업,K,10인~19인,3,54.5,2016
2019,금융 및 보험업,K,10인~19인,4,33.3,2015
2019,금융 및 보험업,K,10인~19인,5,29.0,2014
2020,금융 및 보험업,K,10인~19인,1,86.7,2019
2020,금융 및 보험업,K,10인~19인,2,48.1,2018
2020,금융 및 보험업,K,10인~19인,3,63.3,2017
2020,금융 및 보험업,K,10인~19인,4,48.5,2016
2020,금융 및 보험업,K,10인~19인,5,30.0,2015
2021,금융 및 보험업,K,10인~19인,1,88.5,2020
2021,금융 및 보험업,K,10인~19인,2,73.3,2019
2021,금융 및 보험업,K,10인~19인,3,40.7,2018
2021,금융 및 보험업,K,10인~19인,4,53.3,2017
2021,금융 및 보험업,K,10인~19인,5,45.5,2016
2022,금융 및 보험업,K,10인~19인,1,70.4,2021
2022,금융 및 보험업,K,10인~19인,2,69.2,2020
2022,금융 및 보험업,K,10인~19인,3,66.7,2019
2022,금융 및 보험업,K,10인~19인,4,33.3,2018
2022,금융 및 보험업,K,10인~19인,5,43.3,2017
2023,금융 및 보험업,K,10인~19인,1,91.3,2022
2023,금융 및 보험업,K,10인~19인,2,63.0,2021
2023,금융 및 보험업,K,10인~19인,3,61.5,2020
2023,금융 및 보험업,K,10인~19인,4,50.0,2019
2023,금융 및 보험업,K,10인~19인,5,29.6,2018
2012,금융 및 보험업,K,20인 이상,1,82.4,2011
2012,금융 및 보험업,K,20인 이상,2,,2010
2012,금융 및 보험업,K,20인 이상,3,,2009
2012,금융 및 보험업,K,20인 이상,4,,2008
2012,금융 및 보험업,K,20인 이상,5,,2007
2013,금융 및 보험업,K,20인 이상,1,80.0,2012
2013,금융 및 보험업,K,20인 이상,2,58.8,2011
2013,금융 및 보험업,K,20인 이상,3,,2010
2013,금융 및 보험업,K,20인 이상,4,,2009
2013,금융 및 보험업,K,20인 이상,5,,2008
2014,금융 및 보험업,K,20인 이상,1,76.5,2013
2014,금융 및 보험업,K,20인 이상,2,53.3,2012
2014,금융 및 보험업,K,20인 이상,3,41.2,2011
2014,금융 및 보험업,K,20인 이상,4,,2010
2014,금융 및 보험업,K,20인 이상,5,,2009
2015,금융 및 보험업,K,20인 이상,1,70.6,2014
2015,금융 및 보험업,K,20인 이상,2,64.7,2013
2015,금융 및 보험업,K,20인 이상,3,33.3,2012
2015,금융 및 보험업,K,20인 이상,4,29.4,2011
2015,금융 및 보험업,K,20인 이상,5,,2010
2016,금융 및 보험업,K,20인 이상,1,90.0,2015
2016,금융 및 보험업,K,20인 이상,2,64.7,2014
2016,금융 및 보험업,K,20인 이상,3,52.9,2013
2016,금융 및 보험업,K,20인 이상,4,33.3,2012
2016,금융 및 보험업,K,20인 이상,5,29.4,2011
2017,금융 및 보험업,K,20인 이상,1,80.0,2016
2017,금융 및 보험업,K,20인 이상,2,90.0,2015
2017,금융 및 보험업,K,20인 이상,3,47.1,2014
2017,금융 및 보험업,K,20인 이상,4,47.1,2013
2017,금융 및 보험업,K,20인 이상,5,26.7,2012
2018,금융 및 보험업,K,20인 이상,1,71.4,2017
2018,금융 및 보험업,K,20인 이상,2,80.0,2016
2018,금융 및 보험업,K,20인 이상,3,70.0,2015
2018,금융 및 보험업,K,20인 이상,4,41.2,2014
2018,금융 및 보험업,K,20인 이상,5,41.2,2013
2019,금융 및 보험업,K,20인 이상,1,66.7,2018
2019,금융 및 보험업,K,20인 이상,2,71.4,2017
2019,금융 및 보험업,K,20인 이상,3,50.0,2016
2019,금융 및 보험업,K,20인 이상,4,50.0,2015
2019,금융 및 보험업,K,20인 이상,5,41.2,2014
2020,금융 및 보험업,K,20인 이상,1,88.9,2019
2020,금융 및 보험업,K,20인 이상,2,58.3,2018
2020,금융 및 보험업,K,20인 이상,3,71.4,2017
2020,금융 및 보험업,K,20인 이상,4,50.0,2016
2020,금융 및 보험업,K,20인 이상,5,50.0,2015
2021,금융 및 보험업,K,20인 이상,1,100.0,2020
2021,금융 및 보험업,K,20인 이상,2,88.9,2019
2021,금융 및 보험업,K,20인 이상,3,58.3,2018
2021,금융 및 보험업,K,20인 이상,4,42.9,2017
2021,금융 및 보험업,K,20인 이상,5,40.0,2016
2022,금융 및 보험업,K,20인 이상,1,77.8,2021
2022,금융 및 보험업,K,20인 이상,2,100.0,2020
2022,금융 및 보험업,K,20인 이상,3,77.8,2019
2022,금융 및 보험업,K,20인 이상,4,58.3,2018
2022,금융 및 보험업,K,20인 이상,5,28.6,2017
2023,금융 및 보험업,K,20인 이상,1,100.0,2022
2023,금융 및 보험업,K,20인 이상,2,55.6,2021
2023,금융 및 보험업,K,20인 이상,3,100.0,2020
2023,금융 및 보험업,K,20인 이상,4,77.8,2019
2023,금융 및 보험업,K,20인 이상,5,50.0,2018
2012,부동산업,L,계,1,61.3,2011
2012,부동산업,L,계,2,,2010
2012,부동산업,L,계,3,,2009
2012,부동산업,L,계,4,,2008
2012,부동산업,L,계,5,,2007
2013,부동산업,L,계,1,61.7,2012
2013,부동산업,L,계,2,50.4,2011
2013,부동산업,L,계,3,,2010
2013,부동산업,L,계,4,,2009
2013,부동산업,L,계,5,,2008
2014,부동산업,L,계,1,65.4,2013
2014,부동산업,L,계,2,51.4,2012
2014,부동산업,L,계,3,43.4,2011
2014,부동산업,L,계,4,,2010
2014,부동산업,L,계,5,,2009
2015,부동산업,L,계,1,67.3,2014
2015,부동산업,L,계,2,55.2,2013
2015,부동산업,L,계,3,44.7,2012
2015,부동산업,L,계,4,38.2,2011
2015,부동산업,L,계,5,,2010
2016,부동산업,L,계,1,67.9,2015
2016,부동산업,L,계,2,56.2,2014
2016,부동산업,L,계,3,47.5,2013
2016,부동산업,L,계,4,39.1,2012
2016,부동산업,L,계,5,34.1,2011
2017,부동산업,L,계,1,66.8,2016
2017,부동산업,L,계,2,57.0,2015
2017,부동산업,L,계,3,48.1,2014
2017,부동산업,L,계,4,42.1,2013
2017,부동산업,L,계,5,35.1,2012
2018,부동산업,L,계,1,65.3,2017
2018,부동산업,L,계,2,55.7,2016
2018,부동산업,L,계,3,48.7,2015
2018,부동산업,L,계,4,42.1,2014
2018,부동산업,L,계,5,37.6,2013
2019,부동산업,L,계,1,66.1,2018
2019,부동산업,L,계,2,54.6,2017
2019,부동산업,L,계,3,47.6,2016
2019,부동산업,L,계,4,42.6,2015
2019,부동산업,L,계,5,37.6,2014
2020,부동산업,L,계,1,69.8,2019
2020,부동산업,L,계,2,56.2,2018
2020,부동산업,L,계,3,47.3,2017
2020,부동산업,L,계,4,41.3,2016
2020,부동산업,L,계,5,37.6,2015
2021,부동산업,L,계,1,68.9,2020
2021,부동산업,L,계,2,59.4,2019
2021,부동산업,L,계,3,48.9,2018
2021,부동산업,L,계,4,41.1,2017
2021,부동산업,L,계,5,36.8,2016
2022,부동산업,L,계,1,64.4,2021
2022,부동산업,L,계,2,57.8,2020
2022,부동산업,L,계,3,51.0,2019
2022,부동산업,L,계,4,42.4,2018
2022,부동산업,L,계,5,36.2,2017
2023,부동산업,L,계,1,59.2,2022
2023,부동산업,L,계,2,52.0,2021
2023,부동산업,L,계,3,49.6,2020
2023,부동산업,L,계,4,44.9,2019
2023,부동산업,L,계,5,37.4,2018
2012,부동산업,L,1인~4인,1,60.4,2011
2012,부동산업,L,1인~4인,2,,2010
2012,부동산업,L,1인~4인,3,,2009
2012,부동산업,L,1인~4인,4,,2008
2012,부동산업,L,1인~4인,5,,2007
2013,부동산업,L,1인~4인,1,60.5,2012
2013,부동산업,L,1인~4인,2,49.7,2011
2013,부동산업,L,1인~4인,3,,2010
2013,부동산업,L,1인~4인,4,,2009
2013,부동산업,L,1인~4인,5,,2008
2014,부동산업,L,1인~4인,1,64.7,2013
2014,부동산업,L,1인~4인,2,50.5,2012
2014,부동산업,L,1인~4인,3,42.9,2011
2014,부동산업,L,1인~4인,4,,2010
2014,부동산업,L,1인~4인,5,,2009
2015,부동산업,L,1인~4인,1,66.6,2014
2015,부동산업,L,1인~4인,2,54.7,2013
2015,부동산업,L,1인~4인,3,43.9,2012
2015,부동산업,L,1인~4인,4,37.7,2011
2015,부동산업,L,1인~4인,5,,2010
2016,부동산업,L,1인~4인,1,67.0,2015
2016,부동산업,L,1인~4인,2,55.4,2014
2016,부동산업,L,1인~4인,3,47.0,2013
2016,부동산업,L,1인~4인,4,38.4,2012
2016,부동산업,L,1인~4인,5,33.8,2011
2017,부동산업,L,1인~4인,1,65.9,2016
2017,부동산업,L,1인~4인,2,56.1,2015
2017,부동산업,L,1인~4인,3,47.6,2014
2017,부동산업,L,1인~4인,4,41.7,2013
2017,부동산업,L,1인~4인,5,34.4,2012
2018,부동산업,L,1인~4인,1,64.4,2017
2018,부동산업,L,1인~4인,2,55.0,2016
2018,부동산업,L,1인~4인,3,48.0,2015
2018,부동산업,L,1인~4인,4,41.8,2014
2018,부동산업,L,1인~4인,5,37.4,2013
2019,부동산업,L,1인~4인,1,65.1,2018
2019,부동산업,L,1인~4인,2,53.9,2017
2019,부동산업,L,1인~4인,3,47.1,2016
2019,부동산업,L,1인~4인,4,42.0,2015
2019,부동산업,L,1인~4인,5,37.4,2014
2020,부동산업,L,1인~4인,1,69.3,2019
2020,부동산업,L,1인~4인,2,55.4,2018
2020,부동산업,L,1인~4인,3,46.7,2017
2020,부동산업,L,1인~4인,4,40.9,2016
2020,부동산업,L,1인~4인,5,37.2,2015
2021,부동산업,L,1인~4인,1,68.4,2020
2021,부동산업,L,1인~4인,2,59.1,2019
2021,부동산업,L,1인~4인,3,48.3,2018
2021,부동산업,L,1인~4인,4,40.6,2017
2021,부동산업,L,1인~4인,5,36.5,2016
2022,부동산업,L,1인~4인,1,63.7,2021
2022,부동산업,L,1인~4인,2,57.5,2020
2022,부동산업,L,1인~4인,3,50.7,2019
2022,부동산업,L,1인~4인,4,41.9,2018
2022,부동산업,L,1인~4인,5,35.7,2017
2023,부동산업,L,1인~4인,1,58.5,2022
2023,부동산업,L,1인~4인,2,51.5,2021
2023,부동산업,L,1인~4인,3,49.3,2020
2023,부동산업,L,1인~4인,4,44.7,2019
2023,부동산업,L,1인~4인,5,37.0,2018
2012,부동산업,L,5인~9인,1,69.3,2011
2012,부동산업,L,5인~9인,2,,2010
2012,부동산업,L,5인~9인,3,,2009
2012,부동산업,L,5인~9인,4,,2008
2012,부동산업,L,5인~9인,5,,2007
2013,부동산업,L,5인~9인,1,72.8,2012
2013,부동산업,L,5인~9인,2,56.6,2011
2013,부동산업,L,5인~9인,3,,2010
2013,부동산업,L,5인~9인,4,,2009
2013,부동산업,L,5인~9인,5,,2008
2014,부동산업,L,5인~9인,1,70.8,2013
2014,부동산업,L,5인~9인,2,57.7,2012
2014,부동산업,L,5인~9인,3,48.6,2011
2014,부동산업,L,5인~9인,4,,2010
2014,부동산업,L,5인~9인,5,,2009
2015,부동산업,L,5인~9인,1,74.8,2014
2015,부동산업,L,5인~9인,2,58.5,2013
2015,부동산업,L,5인~9인,3,49.5,2012
2015,부동산업,L,5인~9인,4,42.8,2011
2015,부동산업,L,5인~9인,5,,2010
2016,부동산업,L,5인~9인,1,76.5,2015
2016,부동산업,L,5인~9인,2,63.3,2014
2016,부동산업,L,5인~9인,3,51.1,2013
2016,부동산업,L,5인~9인,4,43.9,2012
2016,부동산업,L,5인~9인,5,37.3,2011
2017,부동산업,L,5인~9인,1,76.1,2016
2017,부동산업,L,5인~9인,2,64.9,2015
2017,부동산업,L,5인~9인,3,53.9,2014
2017,부동산업,L,5인~9인,4,45.7,2013
2017,부동산업,L,5인~9인,5,39.2,2012
2018,부동산업,L,5인~9인,1,74.9,2017
2018,부동산업,L,5인~9인,2,62.8,2016
2018,부동산업,L,5인~9인,3,55.4,2015
2018,부동산업,L,5인~9인,4,44.7,2014
2018,부동산업,L,5인~9인,5,40.1,2013
2019,부동산업,L,5인~9인,1,79.2,2018
2019,부동산업,L,5인~9인,2,61.8,2017
2019,부동산업,L,5인~9인,3,52.1,2016
2019,부동산업,L,5인~9인,4,48.2,2015
2019,부동산업,L,5인~9인,5,40.6,2014
2020,부동산업,L,5인~9인,1,78.7,2019
2020,부동산업,L,5인~9인,2,67.1,2018
2020,부동산업,L,5인~9인,3,53.2,2017
2020,부동산업,L,5인~9인,4,45.1,2016
2020,부동산업,L,5인~9인,5,41.9,2015
2021,부동산업,L,5인~9인,1,80.2,2020
2021,부동산업,L,5인~9인,2,63.7,2019
2021,부동산업,L,5인~9인,3,56.7,2018
2021,부동산업,L,5인~9인,4,45.3,2017
2021,부동산업,L,5인~9인,5,39.7,2016
2022,부동산업,L,5인~9인,1,78.0,2021
2022,부동산업,L,5인~9인,2,63.8,2020
2022,부동산업,L,5인~9인,3,52.9,2019
2022,부동산업,L,5인~9인,4,49.0,2018
2022,부동산업,L,5인~9인,5,39.7,2017
2023,부동산업,L,5인~9인,1,79.9,2022
2023,부동산업,L,5인~9인,2,62.1,2021
2023,부동산업,L,5인~9인,3,54.1,2020
2023,부동산업,L,5인~9인,4,46.0,2019
2023,부동산업,L,5인~9인,5,43.4,2018
2012,부동산업,L,10인~19인,1,64.7,2011
2012,부동산업,L,10인~19인,2,,2010
2012,부동산업,L,10인~19인,3,,2009
2012,부동산업,L,10인~19인,4,,2008
2012,부동산업,L,10인~19인,5,,2007
2013,부동산업,L,10인~19인,1,72.4,2012
2013,부동산업,L,10인~19인,2,49.1,2011
2013,부동산업,L,10인~19인,3,,2010
2013,부동산업,L,10인~19인,4,,2009
2013,부동산업,L,10인~19인,5,,2008
2014,부동산업,L,10인~19인,1,70.4,2013
2014,부동산업,L,10인~19인,2,65.0,2012
2014,부동산업,L,10인~19인,3,42.2,2011
2014,부동산업,L,10인~19인,4,,2010
2014,부동산업,L,10인~19인,5,,2009
2015,부동산업,L,10인~19인,1,76.2,2014
2015,부동산업,L,10인~19인,2,60.0,2013
2015,부동산업,L,10인~19인,3,61.0,2012
2015,부동산업,L,10인~19인,4,38.8,2011
2015,부동산업,L,10인~19인,5,,2010
2016,부동산업,L,10인~19인,1,80.2,2015
2016,부동산업,L,10인~19인,2,62.6,2014
2016,부동산업,L,10인~19인,3,50.4,2013
2016,부동산업,L,10인~19인,4,54.5,2012
2016,부동산업,L,10인~19인,5,31.0,2011
2017,부동산업,L,10인~19인,1,79.5,2016
2017,부동산업,L,10인~19인,2,70.7,2015
2017,부동산업,L,10인~19인,3,49.0,2014
2017,부동산업,L,10인~19인,4,43.5,2013
2017,부동산업,L,10인~19인,5,48.8,2012
2018,부동산업,L,10인~19인,1,81.6,2017
2018,부동산업,L,10인~19인,2,66.0,2016
2018,부동산업,L,10인~19인,3,56.9,2015
2018,부동산업,L,10인~19인,4,40.1,2014
2018,부동산업,L,10인~19인,5,34.8,2013
2019,부동산업,L,10인~19인,1,77.2,2018
2019,부동산업,L,10인~19인,2,68.7,2017
2019,부동산업,L,10인~19인,3,57.7,2016
2019,부동산업,L,10인~19인,4,47.3,2015
2019,부동산업,L,10인~19인,5,35.4,2014
2020,부동산업,L,10인~19인,1,85.2,2019
2020,부동산업,L,10인~19인,2,64.0,2018
2020,부동산업,L,10인~19인,3,59.2,2017
2020,부동산업,L,10인~19인,4,48.7,2016
2020,부동산업,L,10인~19인,5,40.7,2015
2021,부동산업,L,10인~19인,1,78.9,2020
2021,부동산업,L,10인~19인,2,75.0,2019
2021,부동산업,L,10인~19인,3,54.4,2018
2021,부동산업,L,10인~19인,4,51.0,2017
2021,부동산업,L,10인~19인,5,39.7,2016
2022,부동산업,L,10인~19인,1,84.7,2021
2022,부동산업,L,10인~19인,2,64.8,2020
2022,부동산업,L,10인~19인,3,65.7,2019
2022,부동산업,L,10인~19인,4,47.8,2018
2022,부동산업,L,10인~19인,5,46.3,2017
2023,부동산업,L,10인~19인,1,78.7,2022
2023,부동산업,L,10인~19인,2,69.4,2021
2023,부동산업,L,10인~19인,3,56.3,2020
2023,부동산업,L,10인~19인,4,58.3,2019
2023,부동산업,L,10인~19인,5,40.4,2018
2012,부동산업,L,20인 이상,1,85.4,2011
2012,부동산업,L,20인 이상,2,,2010
