year,emp_type_code,emp_type,item,unit,value
2012,11,한시적근로자,소정실근로시간,시간,165.0
2012,11,한시적근로자,초과근로시간,시간,1.2
2012,11,한시적근로자,휴일근로시간,시간,
2012,11,한시적근로자,시간당임금총액,원,9959.0
2012,11,한시적근로자,시간당정액급여,원,9814.0
2012,11,한시적근로자,월임금총액,천원,1526.0
2012,11,한시적근로자,월급여액,천원,1517.0
2012,11,한시적근로자,정액급여,천원,1500.0
2012,11,한시적근로자,초과급여,천원,17.0
2012,11,한시적근로자,전년도 연간특별급여/12개월,천원,9.0
2012,11,한시적근로자,전년도 연간특별급여,천원,103.0
2013,11,한시적근로자,총근로일수,일,20.0
2013,11,한시적근로자,총근로시간,시간,165.7
2013,11,한시적근로자,소정실근로시간,시간,163.7
2013,11,한시적근로자,초과근로시간,시간,1.9
2013,11,한시적근로자,휴일근로시간,시간,
2013,11,한시적근로자,시간당임금총액,원,9207.0
2013,11,한시적근로자,시간당정액급여,원,9104.0
2013,11,한시적근로자,월임금총액,천원,1444.0
2013,11,한시적근로자,월급여액,천원,1432.0
2013,11,한시적근로자,정액급여,천원,1410.0
2013,11,한시적근로자,초과급여,천원,23.0
2013,11,한시적근로자,전년도 연간특별급여/12개월,천원,11.0
2013,11,한시적근로자,전년도 연간특별급여,천원,136.0
2014,11,한시적근로자,총근로일수,일,19.6
2014,11,한시적근로자,총근로시간,시간,160.3
2014,11,한시적근로자,소정실근로시간,시간,154.2
2014,11,한시적근로자,초과근로시간,시간,6.1
2014,11,한시적근로자,휴일근로시간,시간,
2014,11,한시적근로자,시간당임금총액,원,9910.0
2014,11,한시적근로자,시간당정액급여,원,10088.0
2014,11,한시적근로자,월임금총액,천원,1534.0
2014,11,한시적근로자,월급여액,천원,1525.0
2014,11,한시적근로자,정액급여,천원,1441.0
2014,11,한시적근로자,초과급여,천원,85.0
2014,11,한시적근로자,전년도 연간특별급여/12개월,천원,9.0
2014,11,한시적근로자,전년도 연간특별급여,천원,112.0
2015,11,한시적근로자,총근로일수,일,21.1
2015,11,한시적근로자,총근로시간,시간,167.3
2015,11,한시적근로자,소정실근로시간,시간,165.9
2015,11,한시적근로자,초과근로시간,시간,1.5
2015,11,한시적근로자,휴일근로시간,시간,0.7
2015,11,한시적근로자,시간당임금총액,원,8643.0
2015,11,한시적근로자,시간당정액급여,원,8521.0
2015,11,한시적근로자,월임금총액,천원,1386.0
2015,11,한시적근로자,월급여액,천원,1378.0
2015,11,한시적근로자,정액급여,천원,1353.0
2015,11,한시적근로자,초과급여,천원,25.0
2015,11,한시적근로자,전년도 연간특별급여/12개월,천원,9.0
2015,11,한시적근로자,전년도 연간특별급여,천원,104.0
2016,11,한시적근로자,총근로일수,일,19.9
2016,11,한시적근로자,총근로시간,시간,150.7
2016,11,한시적근로자,소정실근로시간,시간,149.2
2016,11,한시적근로자,초과근로시간,시간,1.5
2016,11,한시적근로자,휴일근로시간,시간,0.3
2016,11,한시적근로자,시간당임금총액,원,8960.0
2016,11,한시적근로자,시간당정액급여,원,8885.0
2016,11,한시적근로자,월임금총액,천원,1296.0
2016,11,한시적근로자,월급여액,천원,1288.0
2016,11,한시적근로자,정액급여,천원,1271.0
2016,11,한시적근로자,초과급여,천원,17.0
2016,11,한시적근로자,전년도 연간특별급여/12개월,천원,7.0
2016,11,한시적근로자,전년도 연간특별급여,천원,90.0
2017,11,한시적근로자,총근로일수,일,19.1
2017,11,한시적근로자,총근로시간,시간,152.3
2017,11,한시적근로자,소정실근로시간,시간,149.9
2017,11,한시적근로자,초과근로시간,시간,2.4
2017,11,한시적근로자,휴일근로시간,시간,0.8
2017,11,한시적근로자,시간당임금총액,원,9226.0
2017,11,한시적근로자,시간당정액급여,원,9154.0
2017,11,한시적근로자,월임금총액,천원,1397.0
2017,11,한시적근로자,월급여액,천원,1389.0
2017,11,한시적근로자,정액급여,천원,1361.0
2017,11,한시적근로자,초과급여,천원,28.0
2017,11,한시적근로자,전년도 연간특별급여/12개월,천원,8.0
2017,11,한시적근로자,전년도 연간특별급여,천원,91.0
2018,11,한시적근로자,총근로일수,일,17.2
2018,11,한시적근로자,총근로시간,시간,132.4
2018,11,한시적근로자,소정실근로시간,시간,130.0
2018,11,한시적근로자,초과근로시간,시간,2.4
2018,11,한시적근로자,휴일근로시간,시간,0.8
2018,11,한시적근로자,시간당임금총액,원,10046.0
2018,11,한시적근로자,시간당정액급여,원,9957.0
2018,11,한시적근로자,월임금총액,천원,1325.0
2018,11,한시적근로자,월급여액,천원,1317.0
2018,11,한시적근로자,정액급여,천원,1283.0
2018,11,한시적근로자,초과급여,천원,34.0
2018,11,한시적근로자,전년도 연간특별급여/12개월,천원,8.0
2018,11,한시적근로자,전년도 연간특별급여,천원,98.0
2019,11,한시적근로자,총근로일수,일,17.1
2019,11,한시적근로자,총근로시간,시간,112.0
2019,11,한시적근로자,소정실근로시간,시간,111.1
2019,11,한시적근로자,초과근로시간,시간,0.9
2019,11,한시적근로자,휴일근로시간,시간,0.4
2019,11,한시적근로자,시간당임금총액,원,11393.0
2019,11,한시적근로자,시간당정액급여,원,11304.0
2019,11,한시적근로자,월임금총액,천원,1259.0
2019,11,한시적근로자,월급여액,천원,1250.0
2019,11,한시적근로자,정액급여,천원,1236.0
2019,11,한시적근로자,초과급여,천원,14.0
2019,11,한시적근로자,전년도 연간특별급여/12개월,천원,9.0
2019,11,한시적근로자,전년도 연간특별급여,천원,112.0
2020,11,한시적근로자,총근로일수,일,18.4
2020,11,한시적근로자,총근로시간,시간,118.9
2020,11,한시적근로자,소정실근로시간,시간,117.5
2020,11,한시적근로자,초과근로시간,시간,1.4
2020,11,한시적근로자,휴일근로시간,시간,0.2
2020,11,한시적근로자,시간당임금총액,원,11566.0
2020,11,한시적근로자,시간당정액급여,원,11485.0
2020,11,한시적근로자,월임금총액,천원,1333.0
2020,11,한시적근로자,월급여액,천원,1323.0
2020,11,한시적근로자,정액급여,천원,1308.0
2020,11,한시적근로자,초과급여,천원,15.0
2020,11,한시적근로자,전년도 연간특별급여/12개월,천원,10.0
2020,11,한시적근로자,전년도 연간특별급여,천원,122.0
2021,11,한시적근로자,총근로일수,일,16.9
2021,11,한시적근로자,총근로시간,시간,118.0
2021,11,한시적근로자,소정실근로시간,시간,116.9
2021,11,한시적근로자,초과근로시간,시간,1.1
2021,11,한시적근로자,휴일근로시간,시간,0.1
2021,11,한시적근로자,시간당임금총액,원,12068.0
2021,11,한시적근로자,시간당정액급여,원,12025.0
2021,11,한시적근로자,월임금총액,천원,1386.0
2021,11,한시적근로자,월급여액,천원,1379.0
2021,11,한시적근로자,정액급여,천원,1365.0
2021,11,한시적근로자,초과급여,천원,14.0
2021,11,한시적근로자,전년도 연간특별급여/12개월,천원,7.0
2021,11,한시적근로자,전년도 연간특별급여,천원,86.0
2022,11,한시적근로자,총근로일수,일,16.6
2022,11,한시적근로자,총근로시간,시간,116.2
2022,11,한시적근로자,소정실근로시간,시간,114.5
2022,11,한시적근로자,초과근로시간,시간,1.7
2022,11,한시적근로자,휴일근로시간,시간,1.0
2022,11,한시적근로자,시간당임금총액,원,12638.0
2022,11,한시적근로자,시간당정액급여,원,12473.0
2022,11,한시적근로자,월임금총액,천원,1509.0
2022,11,한시적근로자,월급여액,천원,1495.0
2022,11,한시적근로자,정액급여,천원,1457.0
2022,11,한시적근로자,초과급여,천원,38.0
2022,11,한시적근로자,전년도 연간특별급여/12개월,천원,14.0
2022,11,한시적근로자,전년도 연간특별급여,천원,172.0
2023,11,한시적근로자,총근로일수,일,17.7
2023,11,한시적근로자,총근로시간,시간,118.5
2023,11,한시적근로자,소정실근로시간,시간,116.6
2023,11,한시적근로자,초과근로시간,시간,1.9
2023,11,한시적근로자,휴일근로시간,시간,1.1
2023,11,한시적근로자,시간당임금총액,원,12971.0
2023,11,한시적근로자,시간당정액급여,원,12835.0
2023,11,한시적근로자,월임금총액,천원,1556.0
2023,11,한시적근로자,월급여액,천원,1549.0
2023,11,한시적근로자,정액급여,천원,1511.0
2023,11,한시적근로자,초과급여,천원,39.0
2023,11,한시적근로자,전년도 연간특별급여/12개월,천원,7.0
2023,11,한시적근로자,전년도 연간특별급여,천원,80.0
2024,11,한시적근로자,총근로일수,일,16.7
2024,11,한시적근로자,총근로시간,시간,113.0
2024,11,한시적근로자,소정실근로시간,시간,111.1
2024,11,한시적근로자,초과근로시간,시간,1.9
2024,11,한시적근로자,휴일근로시간,시간,0.7
2024,11,한시적근로자,시간당임금총액,원,14066.0
2024,11,한시적근로자,시간당정액급여,원,13980.0
2024,11,한시적근로자,월임금총액,천원,1624.0
2024,11,한시적근로자,월급여액,천원,1618.0
2024,11,한시적근로자,정액급여,천원,1588.0
2024,11,한시적근로자,초과급여,천원,30.0
2024,11,한시적근로자,전년도 연간특별급여/12개월,천원,6.0
2024,11,한시적근로자,전년도 연간특별급여,천원,76.0
2025,11,한시적근로자,총근로일수,일,16.3
2025,11,한시적근로자,총근로시간,시간,112.8
2025,11,한시적근로자,소정실근로시간,시간,110.9
2025,11,한시적근로자,초과근로시간,시간,1.9
2025,11,한시적근로자,휴일근로시간,시간,0.8
2025,11,한시적근로자,시간당임금총액,원,14591.0
